,Date,Data_Value,StockPrice,daily_return,log_return,price_change,volatility_7d,MA_7,MA_30,MA_50,price_to_MA7_ratio,day_of_week,day_of_month,month,RSI_14,MACD,MACD_signal,bollinger_upper,bollinger_lower,momentum_5d,momentum_20d,price_lag_1,price_lag_2,price_lag_3,price_lag_4,price_lag_5,rolling_max_20d,rolling_min_20d
1055,2020-10-21,-0.507,3742.5,-0.004455675999201936,-0.004465632108646031,-16.75,0.01476597117749208,3692.25,3815.4333333333334,3892.335,1.013609587649807,2,21,10,40.548780487804876,-58.38240460320185,-71.13993669420634,3988.933044580047,3535.0919554199527,0.047292570309220655,-0.034193548387096775,3759.25,3761.75,3703.5,3693.0,3573.5,3933.0,3573.5
1056,2020-10-20,-0.507,3742.25,-6.680026720107257e-05,-6.680249843828702e-05,-0.25,0.014849050602095189,3710.8214285714284,3807.6,3885.855,1.0084694378410632,1,20,10,40.21881838074398,-52.662903927613115,-67.4445301408877,3968.2615666731167,3538.313433326883,0.013336041158949364,-0.04455224356928576,3742.5,3759.25,3761.75,3703.5,3693.0,3933.0,3573.5
1057,2020-10-19,-0.509,3732.75,-0.002538579731445001,-0.0025418073885718987,-9.5,0.013664415426431464,3733.5714285714284,3799.675,3879.675,0.9997799885211403,0,19,10,42.74418604651162,-48.33950135924442,-63.62352438455904,3940.964808857682,3545.5851911423183,0.007897934386391251,-0.05091533180778032,3742.25,3742.5,3759.25,3761.75,3703.5,3892.0,3573.5
1058,2020-10-16,-0.509,3772.25,0.010582010582010692,0.010526412986987603,39.5,0.007400382774367891,3744.8928571428573,3794.3083333333334,3874.37,1.0073051870642875,4,16,10,46.29144851657941,-41.250345485346315,-59.1488886047165,3922.895694790948,3551.679305209052,0.002791254070578853,-0.03076824254881809,3732.75,3742.25,3742.5,3759.25,3761.75,3878.0,3573.5
1059,2020-10-15,-0.507,3785.5,0.0035124925442375776,0.003506338149600624,13.25,0.007401421431131187,3756.6071428571427,3788.9416666666666,3869.18,1.0076912107239626,3,15,10,53.92061955469507,-34.1690940686417,-54.15292969750154,3914.9232389755603,3553.9517610244397,0.006982775819644876,-0.01483409238776838,3772.25,3732.75,3742.25,3742.5,3759.25,3878.0,3573.5
1060,2020-10-14,-0.511,3791.0,0.0014529124290054707,0.0014518579729735752,5.5,0.004906306359699752,3760.785714285714,3784.0666666666666,3864.75,1.0080340354409223,2,14,10,63.322185061315494,-27.792967242805844,-48.88093720656241,3899.8814366435736,3560.2935633564266,0.012959251837007349,-0.022434244455905104,3785.5,3772.25,3732.75,3742.25,3742.5,3854.0,3573.5
1061,2020-10-13,-0.508,3814.75,0.006264837773674481,0.006245295255510129,23.75,0.005178355488368073,3768.714285714286,3779.8,3861.065,1.0122152306584284,1,13,10,74.83282674772036,-20.586110416377778,-43.221971848525484,3893.342522068923,3563.2074779310774,0.01937337163471174,-0.009413139444300183,3791.0,3785.5,3772.25,3732.75,3742.25,3854.0,3573.5
1062,2020-10-12,-0.511,3842.75,0.007339930532800354,0.007313124333196591,28.0,0.004570248254054971,3783.035714285714,3778.358333333333,3858.025,1.0157847533632287,0,12,10,83.2094175960347,-12.471494835371686,-37.07187644589472,3891.0436356364426,3564.3813643635576,0.0294688902283839,-0.0029190451478982877,3814.75,3791.0,3785.5,3772.25,3732.75,3842.75,3573.5
1063,2020-10-09,-0.509,3783.25,-0.015483703077223354,-0.015604827537905971,-59.5,0.008641405572404033,3788.8928571428573,3775.6583333333333,3853.625,0.998510684425341,4,9,10,70.09400705052879,-10.718203484608239,-31.80114185363743,3887.1691605217534,3565.505839478247,0.002916031546159454,-0.00721642721249098,3842.75,3814.75,3791.0,3785.5,3772.25,3842.75,3573.5
1064,2020-10-08,-0.506,3747.5,-0.009449547346857878,-0.00949447759038282,-35.75,0.009539798334892343,3791.0,3770.9083333333333,3848.1,0.9885254550250594,3,8,10,70.59171597633136,-12.074249252703794,-27.855763333450703,3878.7564680549067,3567.193531945093,-0.010038304054946507,-0.017628940297529327,3783.25,3842.75,3814.75,3791.0,3785.5,3842.75,3573.5
1065,2020-10-07,-0.508,3716.75,-0.008205470313542351,-0.008239320483292583,-30.75,0.008884628225246995,3783.0714285714284,3765.633333333333,3841.83,0.9824688933783963,2,7,10,53.55805243445693,-15.452071444200556,-25.375024955600676,3877.015054531582,3566.109945468418,-0.01958586125032973,-0.007543391188251002,3747.5,3783.25,3842.75,3814.75,3791.0,3842.75,3573.5
1066,2020-10-06,-0.505,3663.25,-0.014394296092015924,-0.01449889897532573,-53.5,0.009558018571833617,3765.6071428571427,3757.1833333333334,3834.87,0.9728178912525964,1,6,10,44.65826144658261,-22.19022761766155,-24.73806548801285,3877.204511393243,3565.095488606757,-0.03971426698997313,-0.00224703799536974,3716.75,3747.5,3783.25,3842.75,3814.75,3842.75,3573.5
1067,2020-10-05,-0.509,3703.0,0.010851020268886957,0.01079257039547823,39.75,0.011093182155199471,3753.035714285714,3749.516666666667,3828.84,0.9866679354808012,0,5,10,41.80041870202373,-24.045589547095005,-24.59957029982928,3873.269861640652,3578.2801383593483,-0.03636718495868844,0.025619720260351753,3663.25,3716.75,3747.5,3783.25,3842.75,3842.75,3573.5
1068,2020-10-02,-0.505,3649.25,-0.014515257899000766,-0.014621634902925208,-53.75,0.010886503475217748,3729.3928571428573,3741.425,3822.695,0.9785104814073528,4,2,10,36.56898656898657,-29.51294616363566,-25.582245472590557,3864.137915985512,3594.862084014488,-0.035419282363047644,0.020840618225050702,3703.0,3663.25,3716.75,3747.5,3783.25,3842.75,3573.5
1069,2020-10-01,-0.498,3677.75,0.007809823936425264,0.007779485119633721,28.5,0.01098537702815215,3705.8214285714284,3735.9333333333334,3816.825,0.9924250455364629,3,1,10,42.31454005934718,-31.1866535280069,-26.703127083673827,3858.2811227270404,3607.26887727296,-0.018612408272181455,0.018132742750363348,3649.25,3703.0,3663.25,3716.75,3747.5,3842.75,3573.5
1070,2020-09-30,-0.498,3662.0,-0.004282509686629021,-0.004291705895865132,-15.75,0.010194742364860085,3688.5,3728.733333333333,3810.495,0.99281550765894,2,30,9,40.81282198053807,-33.39896951401761,-28.042295569742585,3843.891833653243,3630.5081663467568,-0.014730611421268582,0.024765635931159928,3677.75,3649.25,3703.0,3663.25,3716.75,3842.75,3649.25
1071,2020-09-29,-0.494,3643.75,-0.0049836155106499636,-0.004996075135653558,-18.25,0.009977966564148339,3673.6785714285716,3721.825,3803.72,0.9918532416904037,1,29,9,40.01122334455668,-36.20749093309769,-29.675334642413606,3847.80751498781,3621.6674850121904,-0.005323142018699242,-0.013336041158949364,3662.0,3677.75,3649.25,3703.0,3663.25,3842.75,3643.75
1072,2020-09-28,-0.493,3656.0,0.0033619210977702263,0.0033562824752381907,12.25,0.010114605652552237,3665.0,3715.225,3796.6,0.9975443383356071,0,28,9,36.10280932456664,-37.01807049581703,-31.143881813094293,3850.0945189640156,3614.6304810359848,-0.012692411558196058,-0.01282570541379776,3643.75,3662.0,3677.75,3649.25,3703.0,3842.75,3643.75
1073,2020-09-25,-0.498,3597.25,-0.016069474835886166,-0.01619998893051363,-58.75,0.010462087980266063,3655.5714285714284,3708.108333333333,3788.53,0.9840458790886709,4,25,9,29.703504043126685,-41.91789128716891,-33.29868370790922,3855.428806782705,3592.8461932172945,-0.014249503322600535,-0.04372964710573536,3656.0,3643.75,3662.0,3677.75,3649.25,3842.75,3597.25
1074,2020-09-24,-0.493,3548.0,-0.013691013969004073,-0.013785600214056814,-49.25,0.009268006618418556,3633.4285714285716,3699.2166666666667,3779.33,0.9764881654478257,3,24,9,26.059113300492612,-49.20786038253391,-36.48051904283416,3865.3628626999694,3561.7871373000303,-0.035279722656515536,-0.05619471969142781,3597.25,3656.0,3643.75,3662.0,3677.75,3842.75,3548.0
1075,2020-09-23,-0.498,3541.25,-0.0019024802705749355,-0.0019042922847437656,-6.75,0.008546573544376924,3618.0,3692.425,3770.665,0.9787866224433389,2,23,9,22.120285423037714,-54.89706283180794,-40.16382780062892,3872.8903456738913,3534.1346543261084,-0.03297378481703987,-0.05377421509686039,3548.0,3597.25,3656.0,3643.75,3662.0,3842.75,3541.25
1076,2020-09-22,-0.508,3609.25,0.01920225908930462,0.019020222365197632,68.0,0.011721173562354616,3608.214285714286,3690.35,3763.305,1.0002870434524398,1,22,9,27.99245994344959,-53.30430619996514,-42.791923480496166,3870.2330701817,3523.4919298183004,-0.00946826758147513,-0.035540116240229805,3541.25,3548.0,3597.25,3656.0,3643.75,3842.75,3541.25
1077,2020-09-21,-0.508,3585.0,-0.006718847405970729,-0.006741520476203171,-24.25,0.0118144457056871,3597.214285714286,3689.5,3755.595,0.9966045153988204,0,21,9,29.984856133266035,-53.38343640350786,-44.910226065098506,3868.892911151503,3510.0570888484967,-0.019420131291028448,-0.0395820775567611,3609.25,3541.25,3548.0,3597.25,3656.0,3842.75,3541.25
1078,2020-09-18,-0.504,3626.25,0.011506276150627714,0.011440582401893138,41.25,0.012937042947447722,3594.714285714286,3691.2166666666667,3749.455,1.008772801335294,4,18,9,37.89316025961058,-49.54647646151443,-45.83747614438169,3859.278084759813,3505.0719152401875,0.008061713809159776,-0.03870369143084366,3585.0,3609.25,3541.25,3548.0,3597.25,3842.75,3541.25
1079,2020-09-17,-0.501,3661.0,0.009582902447431874,0.009537277684622387,34.75,0.013458989811643575,3595.4285714285716,3692.8416666666667,3743.745,1.018237444373808,3,17,9,44.47746409113422,-43.203599282328014,-45.31070077197096,3846.388104214646,3505.5118957853538,0.0318489289740699,-0.032888654074758945,3626.25,3585.0,3609.25,3541.25,3548.0,3842.75,3541.25
1080,2020-09-16,-0.487,3689.5,0.007784758262769698,0.007754613378185091,28.5,0.011510405877973907,3608.6071428571427,3696.7083333333335,3738.79,1.0224166427489831,2,16,9,52.73579989577905,-35.46825563160019,-43.342211743896804,3832.7166623866406,3509.0333376133594,0.04186374867631486,-0.026773938274861513,3661.0,3626.25,3585.0,3609.25,3541.25,3842.75,3541.25
1081,2020-09-15,-0.485,3705.25,0.004268871120748141,0.004259785338603109,15.75,0.00863550699976541,3631.0714285714284,3697.116666666667,3734.04,1.020428838398741,1,15,9,50.24684585847505,-27.747194302607113,-40.223208255638866,3813.580224548448,3517.2197754515523,0.026598323751471913,-0.028704371190772657,3689.5,3661.0,3626.25,3585.0,3609.25,3842.75,3541.25
1082,2020-09-14,-0.484,3682.5,-0.006139936576479266,-0.006158863500238983,-22.75,0.009415258351123414,3651.25,3696.4166666666665,3729.97,1.0085587127695994,0,14,9,53.91406709829311,-23.19653720094493,-36.81787404470008,3780.3790995200097,3534.39590047999,0.027196652719665274,-0.041701906186975474,3705.25,3689.5,3661.0,3626.25,3585.0,3783.25,3541.25
1083,2020-09-11,-0.484,3633.75,-0.013238289205702691,-0.013326696463699701,-48.75,0.009609495272485363,3654.75,3692.15,3725.36,0.9942540529447979,4,11,9,45.056179775280896,-23.255748449489147,-34.105448925657896,3757.960037660951,3541.864962339049,0.002068252326783868,-0.03951628890504196,3682.5,3705.25,3689.5,3661.0,3626.25,3747.5,3541.25
1084,2020-09-10,-0.488,3640.5,0.0018575851393189957,0.0018558619616801941,6.75,0.00898692837175029,3662.6785714285716,3688.1916666666666,3720.37,0.9939447125932426,3,10,9,47.53440366972477,-22.498654716018336,-31.784090083729986,3742.3760814209018,3546.7489185790982,-0.005599562960939634,-0.028552368245497,3633.75,3682.5,3705.25,3689.5,3661.0,3716.75,3541.25
1085,2020-09-09,-0.493,3700.25,0.016412580689465717,0.016279350082532326,59.75,0.009968531293697755,3673.25,3686.7833333333333,3716.875,1.0073504389845505,2,9,9,55.91623036649215,-16.882713418101957,-28.80381475060438,3739.2384610029585,3548.236538997042,0.002913673939558206,-0.004439362346135737,3640.5,3633.75,3682.5,3705.25,3689.5,3705.25,3541.25
1086,2020-09-08,-0.488,3635.5,-0.0174988176474562,-0.01765373182718653,-64.75,0.012004678822052863,3669.6071428571427,3683.225,3711.25,0.9907055056496901,1,8,9,48.06603773584906,-17.455605980496784,-26.534172996582864,3737.46286923752,3547.23713076248,-0.01882464071250253,-0.007575240565071999,3700.25,3640.5,3633.75,3682.5,3705.25,3705.25,3541.25
1087,2020-09-04,-0.483,3717.5,0.02255535689726318,0.022304746244198696,82.0,0.014772181893244973,3673.6071428571427,3682.7166666666667,3706.94,1.0119481630549967,4,4,9,60.867600542250344,-11.164218603678364,-23.460182118001967,3740.3313216717556,3545.818678328244,0.009504412763068567,0.003915743991358358,3635.5,3700.25,3640.5,3633.75,3682.5,3717.5,3541.25
1088,2020-09-03,-0.48,3761.5,0.011835911230665852,0.011766414665966198,44.0,0.01530372319539117,3681.6428571428573,3682.358333333333,3704.33,1.0216906272432726,3,3,9,69.47992700729927,-2.5978698770691153,-19.2877196698154,3759.4604868023825,3537.9145131976175,0.035156518747850016,0.030759745153113652,3717.5,3635.5,3700.25,3640.5,3633.75,3761.5,3541.25
1089,2020-09-02,-0.478,3879.25,0.031304001063405584,0.030824021963317155,117.75,0.018158134296659308,3709.75,3685.483333333333,3705.065,1.0456904104050138,2,2,9,75.64491654021245,13.5364246509248,-12.72289080566736,3809.9472488648667,3507.577751135133,0.06558165087213295,0.054788933451159,3761.5,3717.5,3635.5,3700.25,3640.5,3879.25,3541.25
1090,2020-09-01,-0.478,3827.0,-0.013469098408197433,-0.013560629537891092,-52.25,0.018202444502635157,3737.3571428571427,3686.6833333333334,3704.045,1.0239856277354127,1,1,9,66.92576758647493,21.85490127940011,-5.807332388653867,3835.9111362939784,3498.113863706021,0.034254442267414364,0.04505734571272529,3879.25,3761.5,3717.5,3635.5,3700.25,3879.25,3541.25
1091,2020-08-31,-0.477,3799.0,-0.007316435850535652,-0.007343332238076675,-28.0,0.01899537081783599,3760.0,3686.1583333333333,3703.005,1.0103723404255318,0,31,8,66.53786707882534,25.88954933556215,0.5320439561893364,3853.1751932376474,3496.374806762353,0.0449731811305185,0.04260720411663808,3827.0,3879.25,3761.5,3717.5,3635.5,3879.25,3541.25
1092,2020-08-28,-0.477,3804.5,0.0014477494077389519,0.0014467024289519406,5.5,0.01849797367986008,3774.8928571428573,3684.883333333333,3702.015,1.007843174356888,4,28,8,64.58077709611453,29.194307221893723,6.264496609330214,3869.4515617245515,3494.948438275448,0.02340282447881641,0.04061816192560175,3799.0,3827.0,3879.25,3761.5,3717.5,3879.25,3541.25
1093,2020-08-27,-0.477,3785.25,-0.0050597976080957174,-0.005072641728096027,-19.25,0.016571939503585983,3796.285714285714,3684.95,3701.505,0.997093023255814,3,27,8,60.428031892572385,29.915193802673002,10.994636047998773,3879.7687652358654,3503.4312347641344,0.006313970490495813,0.052262144693863366,3804.5,3799.0,3827.0,3879.25,3761.5,3879.25,3541.25
1094,2020-08-26,-0.476,3780.25,-0.0013209167162010482,-0.001321789895702919,-5.0,0.014950253766024723,3805.25,3686.0416666666665,3700.815,0.9934301294264503,2,26,8,57.929226736566186,29.74021669299691,14.743752176998402,3882.5248762860206,3523.9001237139796,-0.025520396983953083,0.06545941375422773,3785.25,3804.5,3799.0,3827.0,3879.25,3879.25,3541.25
1095,2020-08-25,-0.481,3743.0,-0.009853845645129256,-0.009902716088349537,-37.25,0.014937789179564275,3802.6071428571427,3686.9166666666665,3700.775,0.9843246644689264,1,25,8,53.17894736842105,26.29269654503969,17.05354105060666,3876.196447571597,3550.403552428403,-0.021949307551607004,0.056971408400988355,3780.25,3785.25,3804.5,3799.0,3827.0,3879.25,3585.0
1096,2020-08-24,-0.488,3727.5,-0.0041410633181939716,-0.004149661265535494,-15.5,0.005055163193417699,3780.9285714285716,3689.0583333333334,3701.895,0.9858689286456463,0,24,8,53.836317135549876,22.055548890144564,18.05394261851424,3874.619290053089,3563.805709946911,-0.018820742300605424,0.03276303941262035,3743.0,3780.25,3785.25,3804.5,3799.0,3879.25,3585.0
1097,2020-08-21,-0.487,3692.5,-0.009389671361502372,-0.009434032233358642,-35.0,0.004163091051312163,3761.714285714286,3688.7083333333335,3703.535,0.9816003341941364,4,21,8,55.12876473155827,15.692478233002475,17.58164974141189,3867.3727892130637,3581.8022107869365,-0.029438822447102116,0.0299860529986053,3727.5,3743.0,3780.25,3785.25,3804.5,3879.25,3626.25
1098,2020-08-20,-0.491,3680.75,-0.0031821259309411376,-0.0031871996600169815,-11.75,0.00408725343207354,3744.8214285714284,3689.758333333333,3705.655,0.982890658528444,3,20,8,53.483340545218525,9.591012866489564,15.983522366427426,3864.1521944367873,3590.4728055632127,-0.027607159368601808,0.015029300241296105,3692.5,3727.5,3743.0,3780.25,3785.25,3879.25,3633.75
1099,2020-08-19,-0.488,3672.75,-0.002173470080825912,-0.002175835494981472,-8.0,0.0033763363704111026,3726.0,3689.5916666666667,3706.865,0.9857085346215781,2,19,8,47.385931558935354,4.063186578007844,13.59945520874351,3863.6374012758915,3592.1625987241086,-0.028437272667151643,0.003209505599562961,3680.75,3692.5,3727.5,3743.0,3780.25,3879.25,3633.75
1100,2020-08-18,-0.483,3687.0,0.0038799264856035354,0.00387241898360817,14.25,0.004763388669508107,3711.964285714286,3690.425,3709.135,0.9932746428055996,1,18,8,55.415352260778135,0.822716561926427,11.044107479380095,3863.6658133678065,3591.8841866321936,-0.014961261020571734,-0.0006775985905949315,3672.75,3680.75,3692.5,3727.5,3743.0,3879.25,3633.75
1101,2020-08-17,-0.48,3679.75,-0.0019663683211282867,-0.0019683041614484524,-7.25,0.004714751753284789,3697.6071428571427,3691.625,3708.87,0.9951706219273082,0,17,8,45.29008109794136,-2.303836488415527,8.374518685820972,3863.7523607308262,3589.2476392691738,-0.012810194500335345,-0.006882126712097699,3687.0,3672.75,3680.75,3692.5,3727.5,3879.25,3633.75
1102,2020-08-14,-0.482,3661.5,-0.004959576058156112,-0.004971915571571594,-18.25,0.003978353646197077,3685.964285714286,3691.8083333333334,3708.03,0.9933628532948346,4,14,8,36.666666666666664,-6.183000998074476,5.463014749041882,3864.4300818742154,3586.4699181257843,-0.00839539607312119,-0.005702647657841141,3679.75,3687.0,3672.75,3680.75,3692.5,3879.25,3633.75
1103,2020-08-13,-0.481,3667.75,0.0017069507032636544,0.0017054955186289204,6.25,0.004329922269254578,3677.4285714285716,3694.1583333333333,3706.15,0.9973681143656281,3,13,8,9.867172675521829,-8.653195403099744,2.639772718613557,3862.1829784275938,3592.1170215724064,-0.0035318888813421177,0.00935672514619883,3661.5,3679.75,3687.0,3672.75,3680.75,3879.25,3635.5
1104,2020-08-12,-0.486,3670.0,0.0006134551155341228,0.0006132670288626248,2.25,0.0030652547742429583,3674.214285714286,3698.225,3704.365,0.9988530103617878,2,12,8,13.231850117096016,-10.310433807001573,0.04973141349053112,3860.274804604872,3596.975195395128,-0.0007487577428357498,0.008103282516137893,3667.75,3661.5,3679.75,3687.0,3672.75,3879.25,3635.5
1105,2020-08-11,-0.482,3630.0,-0.010899182561307952,-0.010959013789719543,-40.0,0.004884074740432593,3666.964285714286,3701.1833333333334,3702.115,0.9899196493791088,1,11,8,12.527716186252775,-14.682225333625865,-2.8966599359327483,3863.5248772791992,3586.700122720801,-0.015459723352318959,-0.018985203702452536,3670.0,3667.75,3661.5,3679.75,3687.0,3879.25,3630.0
1106,2020-08-10,-0.478,3652.75,0.006267217630854027,0.006247660293297385,22.75,0.005784714268903591,3664.1071428571427,3702.633333333333,3700.325,0.9969004337443346,0,10,8,18.74356333676623,-16.125284503104922,-5.542384849367183,3862.2344178295116,3589.7155821704882,-0.007337454990148787,0.004744876908265713,3630.0,3670.0,3667.75,3661.5,3679.75,3879.25,3630.0
1107,2020-08-07,-0.478,3644.75,-0.0021901307234275524,-0.0021925325672625165,-8.0,0.005415487741861958,3658.0714285714284,3704.625,3698.565,0.9963583465135806,4,7,8,19.65442764578833,-17.71029912872973,-7.975967705239693,3863.350776250202,3581.324223749798,-0.004574627884746689,-0.01956960322797579,3652.75,3630.0,3670.0,3667.75,3661.5,3879.25,3630.0
1108,2020-08-06,-0.474,3644.25,-0.00013718362027570485,-0.00013719303080919805,-0.5,0.00544076633635906,3653.0,3705.225,3696.005,0.997604708458801,3,6,8,20.04405286343612,-18.790178973550155,-10.138809958901787,3860.3529544938738,3572.597045506126,-0.0064071978733555995,-0.031171075368868803,3644.75,3652.75,3630.0,3670.0,3667.75,3879.25,3630.0
1109,2020-08-05,-0.467,3616.0,-0.007751937984496138,-0.007782140442054963,-28.25,0.005835738557587078,3646.5,3703.725,3692.615,0.9916358151652269,2,5,8,20.87155963302753,-21.675666840875692,-12.446181335296568,3831.837418226501,3574.787581773499,-0.014713896457765668,-0.0678610556164207,3644.25,3644.75,3652.75,3630.0,3670.0,3827.0,3616.0
1110,2020-08-04,-0.472,3600.0,-0.004424778761061954,-0.004434597067865753,-16.0,0.005685085041000575,3636.8214285714284,3700.741666666667,3688.795,0.9898753817599749,1,4,8,20.82379862700229,-24.965713838457305,-14.950087835928716,3814.447329887197,3569.477670112803,-0.008264462809917356,-0.05931539064541416,3616.0,3644.25,3644.75,3652.75,3630.0,3804.5,3600.0
1111,2020-08-03,-0.469,3588.5,-0.0031944444444444997,-0.003199557574074842,-11.5,0.005500391864646052,3625.1785714285716,3696.85,3684.27,0.9898822718092705,0,3,8,23.33333333333333,-28.176255345525533,-17.59532133784808,3801.3444677746675,3561.5305322253325,-0.017589487372527548,-0.05540931824164254,3600.0,3616.0,3644.25,3644.75,3652.75,3804.5,3588.5
1112,2020-07-31,-0.463,3563.5,-0.00696669917792947,-0.006991079928201145,-25.0,0.0047284443556052805,3615.6785714285716,3692.883333333333,3678.685,0.9855688025365719,4,31,7,21.848739495798313,-32.364841935445384,-20.54922545736754,3785.604003379492,3553.1709966205076,-0.0222923382948076,-0.06334603758706794,3588.5,3600.0,3616.0,3644.25,3644.75,3785.25,3563.5
1113,2020-07-30,-0.461,3548.75,-0.004139188999579102,-0.0041477791547445035,-14.75,0.0026404425591398553,3600.8214285714284,3690.05,3673.995,0.9855390139154757,3,30,7,21.16279069767441,-36.454306164750506,-23.730241598844138,3772.258881234458,3542.866118765542,-0.026205666460863003,-0.06247936067630936,3563.5,3588.5,3600.0,3616.0,3644.25,3780.25,3548.75
1114,2020-07-29,-0.458,3552.5,0.0010567101091933928,0.0010561521840747742,3.75,0.003249782003469816,3587.6428571428573,3687.116666666667,3670.095,0.9902044716984888,2,29,7,17.11491442542787,-38.94372336816923,-26.772937952709157,3754.637836224961,3537.7121637750392,-0.0175608407079646,-0.06024733813901197,3548.75,3563.5,3588.5,3600.0,3616.0,3743.0,3548.75
1115,2020-07-28,-0.454,3513.0,-0.011118930330752952,-0.01118120770542863,-39.5,0.003863494559923653,3568.8928571428573,3680.875,3666.02,0.9843388806052297,1,28,7,14.783526927138325,-43.60131549770631,-30.138613461708587,3748.5497118541066,3520.800288145894,-0.024166666666666666,-0.06144803633449105,3552.5,3548.75,3563.5,3588.5,3600.0,3727.5,3513.0
1116,2020-07-27,-0.457,3532.25,0.005479647025334433,0.005464688380090126,19.25,0.005363733538258464,3556.9285714285716,3677.4333333333334,3663.4,0.993061831033998,0,27,7,22.818086225026292,-45.217932516600285,-33.15447727268693,3738.75787932912,3511.06712067088,-0.01567507315034137,-0.05238095238095238,3513.0,3552.5,3548.75,3563.5,3588.5,3692.5,3513.0
1117,2020-07-24,-0.448,3504.0,-0.007997735154646524,-0.008029888589635192,-28.25,0.005647797250105432,3543.214285714286,3670.3166666666666,3659.42,0.988932567281524,4,24,7,18.47930702598653,-48.22276998135658,-36.168135814420864,3736.7430451791597,3494.2319548208407,-0.016697067489827418,-0.05104942450914015,3532.25,3513.0,3552.5,3548.75,3563.5,3687.0,3504.0
1118,2020-07-23,-0.453,3527.5,0.0067066210045663155,0.006684231670687116,23.5,0.006930578692874469,3534.5,3662.516666666667,3656.985,0.998019521855991,3,23,7,24.644128113879006,-48.15279625737503,-38.565067903011695,3731.068137952924,3484.5818620470754,-0.005988023952095809,-0.0416355362358215,3504.0,3532.25,3513.0,3552.5,3548.75,3687.0,3504.0
1119,2020-07-22,-0.454,3565.5,0.010772501771793008,0.01071489174138919,38.0,0.008132379309565315,3534.785714285714,3652.0583333333334,3654.74,1.0086891506860387,2,22,7,38.44086021505376,-44.517884692918415,-39.75563126099304,3723.1169953024682,3481.808004697532,0.0036593947923997186,-0.029201551970594243,3527.5,3504.0,3532.25,3513.0,3552.5,3687.0,3504.0
1120,2020-07-21,-0.452,3551.25,-0.00399663441312581,-0.004004642299960636,-14.25,0.008120138729277217,3535.1428571428573,3642.866666666667,3652.525,1.0045562919259678,1,21,7,31.23844731977819,-42.29944532255604,-40.264394073305645,3711.4814515058492,3479.868548494151,0.010888129803586678,-0.03681855166802278,3565.5,3527.5,3504.0,3532.25,3513.0,3679.75,3504.0
1121,2020-07-20,-0.443,3545.25,-0.001689545934530079,-0.0016909748269422413,-6.0,0.00813416990541854,3534.1071428571427,3634.4083333333333,3650.555,1.0031529483098378,0,20,7,31.47113594040968,-40.55793931645894,-40.323103121936306,3699.7104812664497,3478.18951873355,0.003680373699483332,-0.03655139615463007,3551.25,3565.5,3527.5,3504.0,3532.25,3670.0,3504.0
1122,2020-07-17,-0.443,3514.0,-0.008814611099358327,-0.008853689594412965,-31.25,0.00765409061912853,3534.25,3624.725,3647.715,0.9942703543891915,4,17,7,28.237259816207185,-41.22419028813283,-40.50332055517561,3691.6358802811847,3471.514119718815,0.0028538812785388126,-0.04028403659702308,3545.25,3551.25,3565.5,3527.5,3504.0,3670.0,3504.0
1123,2020-07-16,-0.449,3494.5,-0.005549231644849217,-0.005564685829858831,-19.5,0.0074872306931912614,3528.8571428571427,3615.0333333333333,3645.66,0.990263946239171,3,16,7,29.087779690189336,-42.831946003397206,-40.96904564481993,3681.6795464551824,3464.1454535448174,-0.009355067328136074,-0.0472360438961216,3514.0,3545.25,3551.25,3565.5,3527.5,3670.0,3494.5
1124,2020-07-15,-0.443,3519.5,0.00715409929889832,0.007128630131002632,25.0,0.007489157419755138,3531.0714285714284,3606.3416666666667,3645.09,0.9967229695559826,2,15,7,36.560934891485815,-41.60916833298188,-41.09707018245232,3666.4223396130533,3464.3526603869464,-0.012901416351142897,-0.04100817438692098,3494.5,3514.0,3545.25,3551.25,3565.5,3652.75,3494.5
1125,2020-07-14,-0.433,3483.5,-0.010228725671260097,-0.010281398578012673,-36.0,0.007930712928454684,3524.785714285714,3597.6916666666666,3643.935,0.9882870285934302,1,14,7,33.79629629629629,-43.0487679549301,-41.48740973694788,3660.6047730536184,3455.5202269463816,-0.019077789510735656,-0.04035812672176309,3519.5,3494.5,3514.0,3545.25,3551.25,3652.75,3483.5
1126,2020-07-13,-0.435,3448.25,-0.010119133055834673,-0.010170679514544367,-35.25,0.006159618126059287,3508.035714285714,3588.383333333333,3640.715,0.9829574955459405,0,13,7,32.75991024682125,-46.49804095839454,-42.48953598123721,3651.403303515148,3444.2716964848523,-0.02736055285240815,-0.055985216617616865,3483.5,3519.5,3494.5,3514.0,3545.25,3644.75,3448.25
1127,2020-07-10,-0.44,3478.5,0.008772565794243459,0.008734310408066784,30.25,0.00802726296903517,3497.6428571428573,3581.25,3638.585,0.9945269262973022,4,10,7,39.957112223016445,-46.257465209445854,-43.24312182687894,3636.8379650033185,3442.2120349966817,-0.010102447353443369,-0.045613553741683244,3448.25,3483.5,3519.5,3494.5,3514.0,3644.25,3448.25
1128,2020-07-09,-0.438,3441.0,-0.010780508840017244,-0.010839039566215649,-37.5,0.008514682874494011,3482.75,3573.258333333333,3634.88,0.9880123465652143,3,9,7,35.46284224250326,-48.53328232682861,-44.30115392686888,3623.009018325978,3435.7159816740223,-0.015309772499642296,-0.05577279275571105,3478.5,3448.25,3483.5,3519.5,3494.5,3616.0,3441.0
